ASSET ID,FEATURE TYPE,DIVISION NAME,LOCATION NAME,Location 1
SEAT3452,SEAT,RED HILL,ROEBUCK STREET - NEIGHBOURHOOD PARK - MEMO156,"(-35.342324, 149.126413)"
SEAT2786,SEAT,RED HILL,RED HILL SHOPPING CENTRE,"(-35.341267, 149.131198)"
SEAT2785,SEAT,RED HILL,RED HILL SHOPPING CENTRE,"(-35.341372, 149.131119)"
SEAT2784,SEAT,RED HILL,RED HILL SHOPPING CENTRE,"(-35.341405, 149.131165)"
SEAT2801,SEAT,RED HILL,RED HILL SCENIC LOOKOUT,"(-35.328270, 149.116349)"
SEAT2799,SEAT,RED HILL,RED HILL SCENIC LOOKOUT,"(-35.328770, 149.116984)"
SEAT2797,SEAT,RED HILL,GOLDEN GROVE - NEIGHBOURHOOD PARK,"(-35.336473, 149.126064)"
SEAT2796,SEAT,RED HILL,GOLDEN GROVE - NEIGHBOURHOOD PARK,"(-35.335968, 149.126033)"
SEAT2794,SEAT,RED HILL,ROEBUCK STREET - NEIGHBOURHOOD PARK,"(-35.342119, 149.126626)"
SEAT2793,SEAT,RED HILL,ASTROLABE STREET - NEIGHBOURHOOD PARK,"(-35.339236, 149.131864)"
SEAT2792,SEAT,RED HILL,ASTROLABE STREET - NEIGHBOURHOOD PARK,"(-35.339424, 149.131562)"
SEAT2790,SEAT,RED HILL,LADY NELSON PLACE - NEIGHBOURHOOD PARK,"(-35.342242, 149.130088)"
SEAT2789,SEAT,RED HILL,LADY NELSON PLACE - NEIGHBOURHOOD PARK,"(-35.342115, 149.130425)"
SEAT2788,SEAT,RED HILL,LADY NELSON PLACE - NEIGHBOURHOOD PARK,"(-35.342389, 149.130451)"
TABL539,TABLE,RED HILL,LADY NELSON PLACE - NEIGHBOURHOOD PARK,"(-35.342147, 149.130474)"
TABL540,TABLE,RED HILL,ASTROLABE STREET - NEIGHBOURHOOD PARK,"(-35.339805, 149.132071)"
SEAT3518,SEAT,RED HILL,RED HILL DRIVE - LOOKOUT,"(-35.328636, 149.116968)"
SEAT3519,SEAT,RED HILL,LADY NELSON PLACE NEIGHBOURHOOD PARK,"(-35.342400, 149.130269)"
SEAT3451,SEAT,RED HILL,RED HILL LOOK OUT - MEMO155,"(-35.328374, 149.116754)"
SEAT2787,SEAT,RED HILL,RED HILL SHOPPING CENTRE,"(-35.341300, 149.131225)"
SEAT3113,SEAT,REID,DIRRAWAN GARDENS,"(-35.282562, 149.139955)"
SEAT1169,SEAT,REID,DIRRAWAN GARDENS - ROAD VERGE,"(-35.281883, 149.140228)"
SEAT1168,SEAT,REID,DIRRAWAN GARDENS - PEDESTRIAN PARKLAND,"(-35.281806, 149.140315)"
TABL71,TABLE,REID,GEERILONG GARDENS - NEIGHBOURHOOD PARK,"(-35.283209, 149.143620)"
SEAT1165,SEAT,REID,DIRRAWAN GARDENS - NEIGHBOURHOOD PARK,"(-35.282729, 149.139664)"
SEAT1164,SEAT,REID,GEERILONG GARDENS - NEIGHBOURHOOD PARK,"(-35.284318, 149.142258)"
SEAT1163,SEAT,REID,GEERILONG GARDENS - NEIGHBOURHOOD PARK,"(-35.284659, 149.142589)"
SEAT1162,SEAT,REID,GEERILONG GARDENS - NEIGHBOURHOOD PARK,"(-35.283041, 149.143598)"
SEAT1161,SEAT,REID,GEERILONG GARDENS - NEIGHBOURHOOD PARK,"(-35.283143, 149.143589)"
SEAT1160,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.279945, 149.145459)"
SEAT1159,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.280029, 149.144684)"
SEAT1158,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.281401, 149.144381)"
SEAT1157,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.281427, 149.144432)"
SEAT1156,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.280869, 149.145945)"
SEAT1155,SEAT,REID,REID DISTRICT PLAYING FIELD,"(-35.280372, 149.145518)"
SEAT1167,SEAT,REID,DIRRAWAN GARDENS - ROAD VERGE,"(-35.281444, 149.140622)"
TABL830,TABLE,RENDEZVOUS CREEK,,"(-35.664942, 148.989185)"
TABL831,TABLE,RENDEZVOUS CREEK,,"(-35.661641, 148.988716)"
TABL832,TABLE,RENDEZVOUS CREEK,,"(-35.662902, 148.988850)"
TABL834,TABLE,RENDEZVOUS CREEK,,"(-35.665259, 148.988962)"
TABL624,TABLE,RENDEZVOUS CREEK,,"(-35.628848, 148.955702)"
TABL725,TABLE,RENDEZVOUS CREEK,,"(-35.665282, 148.988280)"
TABL727,TABLE,RENDEZVOUS CREEK,,"(-35.628626, 148.955994)"
TABL738,TABLE,RENDEZVOUS CREEK,,"(-35.628706, 148.956000)"
TABL787,TABLE,RENDEZVOUS CREEK,,"(-35.661423, 148.988644)"
TABL788,TABLE,RENDEZVOUS CREEK,,"(-35.662035, 148.988926)"
TABL789,TABLE,RENDEZVOUS CREEK,,"(-35.662587, 148.988699)"
TABL790,TABLE,RENDEZVOUS CREEK,,"(-35.663013, 148.988855)"
TABL791,TABLE,RENDEZVOUS CREEK,,"(-35.661989, 148.988163)"
TABL829,TABLE,RENDEZVOUS CREEK,,"(-35.628830, 148.955948)"
SEAT130,SEAT,RICHARDSON,CASSON STREET - NEIGHBOURHOOD PARK,"(-35.423574, 149.108567)"
SEAT133,SEAT,RICHARDSON,FULLERTON CRESCENT - NEIGHBOURHOOD PARK,"(-35.431353, 149.121002)"
SEAT132,SEAT,RICHARDSON,FULLERTON CRESCENT - NEIGHBOURHOOD PARK,"(-35.431296, 149.120842)"
SEAT131,SEAT,RICHARDSON,CLIFT CRESCENT - PEDESTRIAN PARKLAND,"(-35.427103, 149.114864)"
SEAT3295,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347283, 149.036715)"
SEAT3141,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347187, 149.036419)"
SEAT3142,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347068, 149.036418)"
SEAT662,SEAT,RIVETT,NEALIE PLACE - PEDESTRIAN PARKLAND,"(-35.346777, 149.041248)"
SEAT663,SEAT,RIVETT,SANTALUM STREET - PEDESTRIAN PARKLAND,"(-35.343291, 149.045087)"
SEAT665,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.346988, 149.036477)"
SEAT666,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347285, 149.036547)"
SEAT667,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347284, 149.036614)"
SEAT668,SEAT,RIVETT,RIVETT NEIGHBOURHOOD OVAL,"(-35.347173, 149.038078)"
SEAT671,SEAT,RIVETT,BLANCOA PLACE PEDESTRIAN PARKLAND,"(-35.349295, 149.035770)"
SEAT672,SEAT,RIVETT,BLANCOA PLACE PEDESTRIAN PARKLAND,"(-35.349213, 149.035809)"
SEAT674,SEAT,RIVETT,EPACRIS PLACE - PEDESTRIAN PARKLAND,"(-35.343711, 149.035674)"
SEAT675,SEAT,RIVETT,SOLLYA PLACE - PEDESTRIAN PARKLAND,"(-35.349608, 149.032694)"
SEAT3882,SEAT,RIVETT,BANGALAY CRESCENT NEIGHBOURHOOD PARK,"(-35.347951, 149.037724)"
SEAT3139,SEAT,RIVETT,RIVETT SHOPPING CENTRE,"(-35.347282, 149.036498)"
TABL873,TABLE,RIVETT,BANGALAY CRESCENT NEIGHBOURHOOD PARK,"(-35.347768, 149.038193)"
SEAT3883,SEAT,RIVETT,BANGALAY CRESCENT NEIGHBOURHOOD PARK,"(-35.347502, 149.038288)"
TABL871,TABLE,RIVETT,BANGALAY CRESCENT NEIGHBOURHOOD PARK,"(-35.347524, 149.038159)"
TABL872,TABLE,RIVETT,BANGALAY CRESCENT NEIGHBOURHOOD PARK,"(-35.347736, 149.038234)"
SEAT2489,SEAT,SCULLIN,GATTY STREET LANEWAY,"(-35.232763, 149.039981)"
SEAT2486,SEAT,SCULLIN,DUIGAN PLACE PEDESTRIAN PARKLAND,"(-35.239872, 149.038841)"
SEAT3527,SEAT,SCULLIN,SCULLIN SHOPS,"(-35.233467, 149.040310)"
SEAT3528,SEAT,SCULLIN,SCULLIN SHOPS,"(-35.233481, 149.040553)"
SEAT3529,SEAT,SCULLIN,SCULLIN SHOPS,"(-35.233708, 149.040266)"
SEAT3530,SEAT,SCULLIN,SCULLIN SHOPS,"(-35.233634, 149.040225)"
SEAT3531,SEAT,SCULLIN,SCULLIN SHOPS,"(-35.233654, 149.040186)"
SEAT2496,SEAT,SCULLIN,HARGRAVE STREET PEDESTRIAN PARKLAND,"(-35.229667, 149.040222)"
SEAT2494,SEAT,SCULLIN,BARLOW STREET NEIGHBOURHOOD PARK,"(-35.229264, 149.036889)"
SEAT2493,SEAT,SCULLIN,DE GARIS PLACE NEIGHBOURHOOD PARK,"(-35.231558, 149.041964)"
SEAT2492,SEAT,SCULLIN,HARGRAVE STREET PEDESTRIAN PARKLAND,"(-35.230214, 149.041916)"
SEAT2490,SEAT,SCULLIN,GATTY STREET PEDESTRIAN PARKLAND,"(-35.231828, 149.039634)"
SEAT2497,SEAT,SCULLIN,BOULTON CLOSE PEDESTRIAN PARKLAND,"(-35.231174, 149.046377)"
SEAT2485,SEAT,SCULLIN,ROSS SMITH CRESCENT NEIGHBOURHOOD PARK,"(-35.238391, 149.035384)"
SEAT2487,SEAT,SCULLIN,BAIRD PLACE PEDESTRIAN PARKLAND,"(-35.236819, 149.038754)"
SEAT2109,SEAT,SPENCE,MCGOWEN CLOSE PEDESTRIAN PARKLAND,"(-35.196809, 149.062253)"
SEAT3403,SEAT,SPENCE,SPENCE SHOPPING CENTRE (GLASSEY PL),"(-35.194550, 149.061747)"
SEAT3404,SEAT,SPENCE,MCGOWEN CLOSE PEDESTRIAN PARKLAND,"(-35.196703, 149.062442)"
SEAT2504,SEAT,SPENCE,SPENCE SHOPPING CENTRE (GLASSEY PL),"(-35.194454, 149.061638)"
SEAT2503,SEAT,SPENCE,BOWLING PLACE NEIGHBOURHOOD PARK,"(-35.205555, 149.065789)"
SEAT2502,SEAT,SPENCE,HANCOCK STREET PEDESTRIAN PARKLAND,"(-35.201853, 149.064246)"
SEAT659,SEAT,STIRLING,BUNBURY STREET - NEIGHBOURHOOD PARK,"(-35.347474, 149.052290)"
SEAT658,SEAT,STIRLING,BUNBURY STREET - NEIGHBOURHOOD PARK,"(-35.347538, 149.052192)"
SEAT3144,SEAT,STIRLING,BARLEE PLACE NEIGHBOURHOOD PARK,"(-35.351745, 149.052400)"
SEAT660,SEAT,STIRLING,BUNBURY STREET - NEIGHBOURHOOD PARK,"(-35.347341, 149.052161)"
SEAT3143,SEAT,STIRLING,SHERRATT PLACE PEDESTRIAN PARKLAND,"(-35.350853, 149.044812)"
SEAT3853,SEAT,STROMLO (RURAL),CASUARINA SANDS NORTH,"(-35.319312, 148.958876)"
TABL629,TABLE,STROMLO (RURAL),,"(-35.246491, 148.953235)"
TABL704,TABLE,STROMLO (RURAL),,"(-35.247925, 148.953145)"
TABL705,TABLE,STROMLO (RURAL),,"(-35.248428, 148.952395)"
TABL706,TABLE,STROMLO (RURAL),,"(-35.247463, 148.953160)"
TABL722,TABLE,STROMLO (RURAL),,"(-35.249051, 148.952600)"
TABL761,TABLE,STROMLO (RURAL),,"(-35.249320, 148.951973)"
TABL762,TABLE,STROMLO (RURAL),,"(-35.249793, 148.951520)"
TABL767,TABLE,STROMLO (RURAL),,"(-35.250183, 148.951249)"
TABL768,TABLE,STROMLO (RURAL),,"(-35.249836, 148.951854)"
TABL815,TABLE,STROMLO (RURAL),,"(-35.248583, 148.952784)"
TABL841,TABLE,STROMLO (RURAL),,"(-35.249527, 148.952035)"
TABL854,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319803, 148.954191)"
TABL855,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319810, 148.953452)"
TABL856,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319816, 148.953494)"
TABL857,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319808, 148.953360)"
TABL858,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319799, 148.954063)"
SEAT3852,SEAT,STROMLO (RURAL),CASUARINA SANDS NORTH,"(-35.319287, 148.959064)"
SEAT3851,SEAT,STROMLO (RURAL),CASUARINA SANDS NORTH,"(-35.319270, 148.959117)"
TABL861,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319857, 148.954674)"
TABL860,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319796, 148.954384)"
TABL859,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319789, 148.954300)"
TABL862,TABLE,STROMLO (RURAL),CASUARINA SANDS RESERVE,"(-35.319857, 148.954715)"
TABL786,TABLE,TENNENT,,"(-35.582990, 148.974262)"
TABL785,TABLE,TENNENT,,"(-35.582995, 148.974350)"
TABL726,TABLE,TENNENT,,"(-35.583691, 148.975254)"
TABL728,TABLE,TENNENT,,"(-35.583020, 148.974249)"
TABL835,TABLE,TENNENT,,"(-35.583035, 148.974344)"
TABL651,TABLE,TENNENT,,"(-35.582827, 148.974131)"
TABL737,TABLE,THARWA,,"(-35.509354, 149.069800)"
TABL644,TABLE,THARWA,,"(-35.509431, 149.069518)"
TABL730,TABLE,THARWA,,"(-35.509194, 149.069745)"
SEAT120,SEAT,THEODORE,LOUIS LODER STREET - PEDESTRIAN PARKLAND,"(-35.447024, 149.114441)"
SEAT128,SEAT,THEODORE,SCANTLEBURY CRESCENT - PEDESTRIAN PARKLAND,"(-35.442299, 149.123462)"
SEAT127,SEAT,THEODORE,SCANTLEBURY CRESCENT - PEDESTRIAN PARKLAND,"(-35.442363, 149.123485)"
SEAT123,SEAT,THEODORE,CHIPPINDALL CIRCUIT - NEIGHBOURHOOD PARK,"(-35.449873, 149.120667)"
SEAT122,SEAT,THEODORE,DYETT CIRCUIT - NEIGHBOURHOOD PARK,"(-35.454164, 149.118150)"
SEAT121,SEAT,THEODORE,LOUIS LODER STREET - PEDESTRIAN PARKLAND,"(-35.447040, 149.114433)"
SEAT126,SEAT,THEODORE,LAWRENCE WACKETT CRESCENT - NEIGHBOURHOOD PARK,"(-35.444866, 149.122191)"
SEAT654,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.373070, 149.087854)"
SEAT652,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.373053, 149.088058)"
SEAT3344,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.372991, 149.088063)"
SEAT647,SEAT,TORRENS,TORRENS SHOPPING CENTRE,"(-35.372992, 149.087459)"
SEAT655,SEAT,TORRENS,HORROCKS STREET - NEIGHBOURHOOD PARK,"(-35.367991, 149.089636)"
SEAT649,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.372802, 149.087992)"
SEAT648,SEAT,TORRENS,TORRENS SHOPPING CENTRE,"(-35.372924, 149.087440)"
SEAT646,SEAT,TORRENS,TORRENS SHOPPING CENTRE,"(-35.373123, 149.087448)"
SEAT651,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.373026, 149.088081)"
SEAT650,SEAT,TORRENS,TORRENS PLACE - PEDESTRIAN PARKLAND,"(-35.373023, 149.088007)"
SEAT645,SEAT,TORRENS,PARSONS STREET - PEDESTRIAN PARKLAND,"(-35.372898, 149.084800)"
TABL731,TABLE,TUGGERANONG (RURAL),,"(-35.452557, 149.074880)"
TABL758,TABLE,TUGGERANONG (RURAL),,"(-35.452087, 149.075068)"
TABL729,TABLE,TUGGERANONG (RURAL),,"(-35.452501, 149.075168)"
TABL685,TABLE,TUGGERANONG (RURAL),,"(-35.452424, 149.075392)"
SEAT3764,SEAT,TUGGERANONG (RURAL),KAMBAH POOL,"(-35.398351, 149.011211)"
SEAT1141,SEAT,TURNER,HAIG PARK,"(-35.269701, 149.129590)"
SEAT1133,SEAT,TURNER,HAIG PARK,"(-35.269149, 149.121518)"
SEAT1143,SEAT,TURNER,HAIG PARK,"(-35.269088, 149.129873)"
SEAT1144,SEAT,TURNER,HAIG PARK,"(-35.268933, 149.126573)"
SEAT1145,SEAT,TURNER,HAIG PARK,"(-35.269297, 149.125008)"
SEAT3245,SEAT,TURNER,,"(-35.270866, 149.120488)"
TABL61,TABLE,TURNER,HAIG PARK,"(-35.269715, 149.128383)"
TABL62,TABLE,TURNER,HAIG PARK,"(-35.269742, 149.128393)"
TABL63,TABLE,TURNER,HAIG PARK,"(-35.269742, 149.128428)"
TABL64,TABLE,TURNER,HAIG PARK,"(-35.269715, 149.128461)"
TABL65,TABLE,TURNER,HAIG PARK,"(-35.269147, 149.128789)"
TABL66,TABLE,TURNER,HAIG PARK,"(-35.269111, 149.128754)"
TABL67,TABLE,TURNER,HAIG PARK,"(-35.269129, 149.128712)"
TABL68,TABLE,TURNER,HAIG PARK,"(-35.268888, 149.126555)"
TABL69,TABLE,TURNER,HAIG PARK,"(-35.268888, 149.126517)"
TABL70,TABLE,TURNER,HAIG PARK,"(-35.268915, 149.126504)"
SEAT1132,SEAT,TURNER,HAIG PARK,"(-35.268837, 149.121025)"
SEAT1131,SEAT,TURNER,HAIG PARK,"(-35.268742, 149.120312)"
SEAT1130,SEAT,TURNER,HAIG PARK,"(-35.268490, 149.121732)"
SEAT1129,SEAT,TURNER,CONDAMINE STREET - NEIGHBOURHOOD PARK,"(-35.268252, 149.122940)"
SEAT1128,SEAT,TURNER,CONDAMINE STREET - NEIGHBOURHOOD PARK,"(-35.267393, 149.123298)"
SEAT1127,SEAT,TURNER,CONDAMINE STREET - NEIGHBOURHOOD PARK,"(-35.267310, 149.123142)"
SEAT1126,SEAT,TURNER,HACKETT GARDENS - NEIGHBOURHOOD PARK,"(-35.270681, 149.121150)"
SEAT1125,SEAT,TURNER,HACKETT GARDENS - NEIGHBOURHOOD PARK,"(-35.271005, 149.121329)"
SEAT1140,SEAT,TURNER,HAIG PARK,"(-35.269775, 149.129517)"
SEAT1139,SEAT,TURNER,HAIG PARK,"(-35.269672, 149.128394)"
SEAT1135,SEAT,TURNER,HAIG PARK,"(-35.269321, 149.123012)"
SEAT1134,SEAT,TURNER,HAIG PARK,"(-35.269276, 149.122497)"
SEAT1142,SEAT,TURNER,HAIG PARK,"(-35.269806, 149.129624)"
SEAT3085,SEAT,WANNIASSA,HOLDEN CRESCENT - NEIGHBOURHOOD PARK,"(-35.392818, 149.094343)"
SEAT91,SEAT,WANNIASSA,LANSELL CIRCUIT - PEDESTRIAN PARKLAND,"(-35.404816, 149.103112)"
SEAT92,SEAT,WANNIASSA,BUSSAU CLOSE - PEDESTRIAN PARKLAND,"(-35.400535, 149.099271)"
SEAT93,SEAT,WANNIASSA,WHITEMAN STREET - PEDESTRIAN PARKLAND,"(-35.400468, 149.094252)"
SEAT95,SEAT,WANNIASSA,HALFREY CIRCUIT - NEIGHBOURHOOD PARK,"(-35.399045, 149.092210)"
SEAT96,SEAT,WANNIASSA,STEINFELD COURT - NEIGHBOURHOOD PARK,"(-35.402992, 149.084169)"
SEAT97,SEAT,WANNIASSA,RAMSAY PLACE - NEIGHBOURHOOD PARK,"(-35.400171, 149.075657)"
SEAT103,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.390531, 149.085253)"
SEAT104,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.390513, 149.085495)"
SEAT105,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.390570, 149.085709)"
SEAT106,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.390629, 149.085526)"
SEAT107,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391162, 149.085711)"
SEAT108,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391153, 149.085689)"
SEAT109,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391190, 149.085717)"
SEAT76,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403482, 149.097475)"
SEAT77,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403499, 149.097623)"
SEAT78,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403479, 149.097497)"
SEAT79,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403507, 149.097639)"
SEAT80,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403522, 149.097790)"
SEAT81,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403555, 149.097936)"
SEAT82,SEAT,WANNIASSA,MICHAELIS COURT PEDESTRIAN PARKLAND,"(-35.403121, 149.100098)"
TABL528,TABLE,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403329, 149.097420)"
TABL529,TABLE,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403337, 149.097473)"
TABL530,TABLE,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403346, 149.097528)"
TABL531,TABLE,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403353, 149.097586)"
SEAT83,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.404094, 149.098706)"
SEAT84,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.404101, 149.098730)"
SEAT85,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.404066, 149.098126)"
SEAT86,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.404069, 149.098165)"
SEAT87,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403534, 149.097791)"
SEAT88,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.403572, 149.097950)"
SEAT89,SEAT,WANNIASSA,WATKINS STREET - NEIGHBOURHOOD PARK,"(-35.404272, 149.087996)"
SEAT90,SEAT,WANNIASSA,LANSELL CIRCUIT - PEDESTRIAN PARKLAND,"(-35.404725, 149.102852)"
SEAT99,SEAT,WANNIASSA,WANNIASSA DISTRICT PLAYING FIELD 1,"(-35.396402, 149.084171)"
SEAT100,SEAT,WANNIASSA,WANNIASSA DISTRICT PLAYING FIELD 2,"(-35.393243, 149.082853)"
SEAT114,SEAT,WANNIASSA,BRODRIBB STREET - NEIGHBOURHOOD PARK,"(-35.396450, 149.101024)"
SEAT115,SEAT,WANNIASSA,BRODRIBB STREET - NEIGHBOURHOOD PARK,"(-35.396748, 149.101259)"
SEAT117,SEAT,WANNIASSA,SAINSBURY STREET - NEIGHBOURHOOD PARK,"(-35.388380, 149.095650)"
SEAT119,SEAT,WANNIASSA,BROMELL CIRCUIT - PEDESTRIAN PARKLAND,"(-35.395748, 149.092678)"
SEAT101,SEAT,WANNIASSA,WANNIASSA DISTRICT PLAYING FIELD 2,"(-35.393215, 149.082846)"
SEAT67,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.402668, 149.097661)"
SEAT68,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.402644, 149.097645)"
SEAT69,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.402639, 149.097612)"
SEAT70,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.402508, 149.097755)"
SEAT71,SEAT,WANNIASSA,ERINDALE SHOPPING CENTRE,"(-35.402547, 149.097888)"
SEAT3581,SEAT,WANNIASSA,,"(-35.390634, 149.085579)"
SEAT110,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391219, 149.085731)"
SEAT111,SEAT,WANNIASSA,WANNIASSA SHOPPING CENTRE,"(-35.391247, 149.085736)"
SEAT113,SEAT,WANNIASSA,BRODRIBB STREET - NEIGHBOURHOOD PARK,"(-35.396412, 149.101306)"
SEAT98,SEAT,WANNIASSA,WANNIASSA DISTRICT PLAYING FIELD 1,"(-35.396498, 149.083516)"
SEAT636,SEAT,WARAMANGA,WARRAI PLACE - PEDESTRIAN PARKLAND,"(-35.354463, 149.064851)"
SEAT640,SEAT,WARAMANGA,WARAMANGA SHOPPING CENTRE,"(-35.352588, 149.059767)"
SEAT643,SEAT,WARAMANGA,WARAMANGA SHOPPING CENTRE,"(-35.352529, 149.059804)"
SEAT642,SEAT,WARAMANGA,WARAMANGA SHOPPING CENTRE,"(-35.352494, 149.059753)"
SEAT641,SEAT,WARAMANGA,WARAMANGA SHOPPING CENTRE,"(-35.352557, 149.059725)"
SEAT634,SEAT,WARAMANGA,NEMARANG CRESCENT - NEIGHBOURHOOD PARK,"(-35.357547, 149.063468)"
SEAT639,SEAT,WARAMANGA,WARAMANGA SHOPPING CENTRE,"(-35.352662, 149.059433)"
SEAT1104,SEAT,WATSON,WADE STREET - NEIGHBOURHOOD PARK,"(-35.237397, 149.149520)"
SEAT1110,SEAT,WATSON,WATSON SHOPPING CENTRE,"(-35.238652, 149.153715)"
SEAT1113,SEAT,WATSON,KNOX STREET - NEIGHBOURHOOD PARK,"(-35.237256, 149.152856)"
SEAT1115,SEAT,WATSON,KNOX STREET - NEIGHBOURHOOD PARK,"(-35.236665, 149.152431)"
SEAT1116,SEAT,WATSON,SIMPSON STREET - NEIGHBOURHOOD PARK,"(-35.235713, 149.155339)"
SEAT1117,SEAT,WATSON,ROOTH PLACE - NEIGHBOURHOOD PARK,"(-35.238608, 149.159700)"
SEAT1118,SEAT,WATSON,ROOTH PLACE - NEIGHBOURHOOD PARK,"(-35.238462, 149.159155)"
SEAT1119,SEAT,WATSON,DOWLING STREET - NEIGHBOURHOOD PARK,"(-35.241915, 149.155462)"
SEAT1120,SEAT,WATSON,DOWLING STREET - NEIGHBOURHOOD PARK,"(-35.241800, 149.155511)"
SEAT3585,SEAT,WATSON,MARY KITSON NEIGHBOUHOOD PARK,"(-35.232367, 149.159399)"
SEAT 3586,SEAT,WATSON,MARY KITSON NEIGHBORHOOD PARK,"(-35.232462, 149.159261)"
SEAT3233,SEAT,WATSON,FEDERAL HIGHWAY,"(-35.212240, 149.190245)"
SEAT3226,SEAT,WATSON,,"(-35.238589, 149.154092)"
SEAT3227,SEAT,WATSON,,"(-35.238671, 149.154098)"
SEAT3228,SEAT,WATSON,,"(-35.234938, 149.156026)"
SEAT3229,SEAT,WATSON,,"(-35.238413, 149.158956)"
SEAT3232,SEAT,WATSON,,"(-35.211884, 149.190077)"
SEAT3234,SEAT,WATSON,,"(-35.212215, 149.190169)"
SEAT3235,SEAT,WATSON,FEDERAL HIGHWAY,"(-35.212268, 149.190138)"
SEAT3241,SEAT,WATSON,WATSON SHOPS,"(-35.239095, 149.153329)"
SEAT1103,SEAT,WATSON,WADE STREET - NEIGHBOURHOOD PARK,"(-35.236978, 149.150626)"
SEAT1105,SEAT,WATSON,WADE STREET - NEIGHBOURHOOD PARK,"(-35.237238, 149.148935)"
SEAT1114,SEAT,WATSON,WATSON NEIGHBOURHOOD OVAL,"(-35.236441, 149.152594)"
TABL447,TABLE,WATSON,FEDERAL HIGHWAY,"(-35.211090, 149.190615)"
TABL446,TABLE,WATSON,FEDERAL HIGHWAY,"(-35.211465, 149.190296)"
SEAT3242,SEAT,WATSON,WATSON SHOPS,"(-35.238971, 149.153468)"
TABL60,TABLE,WATSON,WATSON SHOPPING CENTRE,"(-35.238558, 149.153625)"
TABL445,TABLE,WATSON,FEDERAL HIGHWAY,"(-35.211628, 149.190373)"
SEAT2507,SEAT,WEETANGERA,WEETANGERA SHOPPING CENTRE,"(-35.248913, 149.049026)"
